id,text,code,party
149,"Wertvolle Arbeit wird nicht nur am bezahlten Arbeitsplatz geleistet, sondern Tag für Tag auch im privaten Kreis, sei es in Form von Nachbarschftshilfe, Pflege von Angehörigen oder der Betreuung der Kinder. Diese Arbeit wird mehr und mehr abgewertet und mit dem Schlagwort «Professionalisierung» an den Rand gedrängt. Staatliche Institutionen wie Kinderkrippen oder Mittagstische können die elterliche Liebe und Fürsorge nicht ersetzen. Die Erziehung der Kinder liegt von deren Geburt an bis zur Volljährigkeit in der Verantwortung der Eltern und kann nicht an den Staat delegiert werden. Wichtig ist für unsere Jugend ein Umfeld, das ihnen Wertschätzung entgegenbringt und in dem sie ihre Persönlichkeit weiterentwickeln können. Die SVP unterstützt daher auch Vereine und Jugendverbände als wichtige Träger für eine sinnvolle Lebens- und Freizeitgestaltung.",01,SVP
150,"Männer und Frauen sollen einander ergänzen. Nicht das Geschlecht, sondern einzig die Eignung soll darüber entscheiden, wer welche Funktionen oder welches Amt bekleidet. Gleiche Rechte und gleicher Lohn für gleichwertige Arbeit und Leistung für Mann und Frau sind für die SVP eine Selbstverständlichkeit. Diesem Ziel dienen weder staatliche Gleichstellungsbüros noch sonstige bürokratische Regelungen wie Lohnpolizei oder Quoten. Die SVP wehrt sich gegen Gleichmacherei und setzt auf das eigenverantwortliche partnerschaftliche Engagement von Mann und Frau in Familie, Gesellschaft, Beruf und Politik.",01,SVP
151,"Die Entflechtung von Kirche und Staat darf nicht darüber hinwegtäuschen, dass ein christlich geprägtes Gesellschafts- und Menschenbild für die Kultur und die Politik der Schweiz von grosser Wichtigkeit ist. Der Verlust dieser Wurzeln und Werte wäre verheerend. Gerade die individuelle Freiheit ist eine Folge des christlichen Menschenbildes. Die Entwicklung der Demokratie aus antiken Vorstellungen ist nur mit dem Übergang zur Selbstverantwortung zu verstehen. Weiter ist die protestantische Arbeitsethik Grundlage einer unternehmerischen und leistungsorientierten Gesellschaft. Aus den christlichabendländischen Grundlagen schöpfen wir vernünftiges Denken, Kreativität und Innovation. Denn Unternehmertum und Fortschritt wurzeln in tätiger Hoffnung auf eine prosperierende Zukunft. Aber auch der katholische Subsidiaritätsgedanke und die Betonung des Werts des Individuums innerhalb der Schöpfung waren und sind für die Schweiz und den Schweizer Föderalismus prägend.",01,SVP
152,"Auch Toleranz und Offenheit zählen zum christlichen Erbe. Dies soll uns aber nicht aus falsch verstandener politischer Korrektheit daran hindern, den politischen Islam genau und kritisch zu beleuchten. In der Schweiz leben rund 400’000 Angehörige muslimischen Glaubens. Gewiss sympathisiert nur eine kleine Minderheit mit islamistischem Gedankengut. Doch die muslimischen Zuwanderer stammen oft aus Ländern, in denen keine demokratische Rechtsordnung herrscht. Aus Sicht der SVP ist die offizielle Anerkennung weiterer Landeskirchen kein gangbarer Weg, da er unweigerlich zu weitreichenden Forderungen seitens dieser Gemeinschaften führen wird.",01,SVP
153,"Unsere geistigen, historischen und kulturellen Wurzeln müssen erhalten und gepflegt werden. Aufgabe der Kirchen ist es, den Menschen durch Verkündigung und Seelsorge Halt und echte Lebenshilfe zu bieten. Die Kirchen leisten damit einen wesentlichen Beitrag an eine solidarische Schweiz. Die Kirche soll sich dabei jedoch nicht politisch äussern. Weder eine Partei noch der Staat soll Menschen auf religiöse Überzeugungen verpflichten oder ihnen einen bestimmten Glauben vorschreiben. Unsere Glaubens- und Gewissensfreiheit erlaubt allen Einwohnern freies Denken, Schreiben, Sprechen – und Bekennen. Kirchen und Religionsgemeinschaften geniessen darum im Rahmen der Verfassung Freiheit der Verkündigung und Freiheit für die kirchliche Tätigkeit. ParallelGesellschaften mit eigenem Rechtssystem dürfen hingegen nicht geduldet werden. Unsere Gerichte dürfen beispielsweise einen islamischen Kulturhintergrund keinesfalls zur Strafmilderung heranziehen. Die Duldung oder gar Beförderung von Praktiken wie Zwangsheirat, Ehrenmorden, Blutrache, weiblicher Genitalbeschneidung, Eheschliessung mit Minderjährigen oder Vielehen ist hierzulande absolut inakzeptabel.",01,SVP
154,"Die 1994 vom Volk knapp akzeptierte Rassismus-Strafnorm hat sich wie befürchtete nicht bewährt und ist abzuschaffen. Die sich stets ausweitende Gerichtspraxis zeigt die Absurdität dieser Strafnorm. Der Rückgriff aufs Strafrecht, um Meinungen zu verurteilen oder jene einzuschüchtern, die diese vertreten, ist zutiefst undemokratisch. Eine Demokratie ist noch nie an zu viel Meinungsäusserungsfreiheit gescheitert – aber an zu wenig.",01,SVP
155,"Das Rechtswesen hat mit geeigneten Massnahmen dafür zu sorgen, dass sich beispielsweise das Problem mit dem Islamismus nicht weiter verschär!. Es ist klarzumachen, dass unsere Regeln für alle Angehörigen von Religionsgemeinschaften gelten und jeder sich anpassen muss, der hier leben will. Die Gleichheit vor dem Gesetz gilt immer. Darum sind etwa Dispensation vom Schwimmunterricht oder der Verzicht auf das Singen von Weihnachtsliedern im Kindergarten nicht zulässig. Auch ist die schleichende Ausbreitung von Scharia-Gepflogenheiten parallel zu unserem Rechtsstaat vehement zu unterbinden. Wer nicht vorbehaltlos zu unseren freiheitlichdemokratischen Grundrechten steht, darf nicht eingebürgert werden. Wer sich aktiv unserer Wertordnung widersetzt und nicht Schweizer Bürger ist, soll ausgewiesen werden.",01,SVP
156,"Die Ideologie der politischen Korrektheit überbordet: Gender-Terror, Woke-Wahnsinn und Cancel Culture sind Auswüchse einer extremistischen Verbotskultur, die auf Ausgrenzung und Zensur abzielt. Diese gefährlichen Tendenzen attackieren den Kern unserer offenen Gesellschaft. Es muss Schluss sein mit Maulkörben, Denkverboten und teuren Scheinproblemen. Jeder muss das Recht haben, sich ohne Repressionen frei zu äussern.",01,SVP
157,"Die aufgeklärten westlichen Gesellschaften sägen an dem Ast, auf dem sie sitzen: Die Freiheit des Denkens, Redens und Schreibens wird immer mehr eingeschränkt. Die Linienrichter der politischen Korrektheit gehen gegen alles vor, was nicht ihrer eigenen Ideologie entspricht. Viele Bürger trauen sich nicht mehr zu sagen, was sie denken – aus Angst vor Shitstorms, sozialem Druck und Benachteiligungen. Diese Entwicklung ist brandgefährlich, denn sie grei! die Substanz unserer offenen Gesellschaft und unseres liberalen Rechtsstaats an. Die Vielfalt der Meinungen und der demokratische Wettstreit der Argumente dürfen nicht durch Maulkörbe und Denkverbote behindert werden.",01,SVP
158,"Dass Mann und Frau gleiche Rechte haben, ist selbstverständlich und garantierter Teil unserer Rechtsordnung. Den jungen Mädchen und Frauen stehen heute alle Möglichkeiten offen. Von einer Diskriminierung aufgrund des Geschlechts kann keine Rede mehr sein. Dennoch propagieren die Behörden die «Gleichstellung» und das «Gender-Mainstreaming». Beim Bund, bei Kantonen, Städten und Hochschulen gibt es unzählige Gleichstellungsbüros, Gleichstellungsbeau!ragte und Gender-Leitfäden, die die Frauen dorthin «stellen» wollen, wo sie längst schon selbst hingekommen sind – oder vielleicht auch gar nicht hinwollen. Dabei geht es nicht bloss um Ideologie, sondern um handfeste Interessen: um Geld und Macht. Das zeigt sich exemplarisch an den Universitäten: Der Gender-Trend steuert dort Finanzflüsse und lenkt Karrieren. Wer nicht brav mitmarschiert, kann seine akademischen Ambitionen begraben oder wird mit unsanften Mitteln auf Kurs gebracht. So gelten mancherorts strikte Regeln für eine «gendergerechte» Schreibweise. Wer nicht spurt, wird mit Notenabzügen bestraft. Dabei ist es den selbsternannten Sprachpolizisten egal, dass sie gegen die Regeln der Rechtschreibung verstossen und unsere Sprache verhunzen.",01,SVP
159,"Während die klassische Gender-Ideologie alles auf Mann und Frau reduzierte, richtet sich der Fokus längst auch auf die verschwindend kleine Minderheit der Menschen mit Transidentität. Dahinter steht die Behauptung, das Geschlecht sei nicht biologisch bedingt, sondern eine «soziale Konstruktion». In der Praxis führt das zu immer mehr unverhältnismässigen und teuren Massnahmen. Für das «Es» werden in Schulen und Öffentlichkeit eigene Toiletten gebaut. Kinder werden diesem ideologischen Irrsinn ausgesetzt – gegen den Willen der Eltern. Schulen, Medien und andere Einrichtungen missbrauchen junge Menschen in ihrer sonst schon verunsichernden Identitätsfindung, um sie ideologisch zu beeinflussen.",01,SVP
160,"In der Schweiz kann man seit dem 1. Januar 2022 Geschlecht und Vorname im Personenstandsregister in wenigen Minuten ändern lassen. Das Mitte-Links-Parlament erlaubt diesen massiven Schritt sogar Jugendlichen ab 16 Jahren. Man darf in diesem Alter keine Fahrstunden nehmen, aber sein Geschlecht ändern. Das ist Unsinn und dabei besteht nicht einmal die Verpflichtung, «die innere Überzeugung der betroffenen Personen überprüfen zu lassen», wie es in einer Weisung des Bundesamtes für Justiz heisst. Die Kosten für den amtlich bescheinigten Geschlechtswechsel betragen lediglich 75 Franken. Damit wird auch die Tür zum Missbrauch geöffnet: Wenn sich Herr Müller als Frau Müller eintragen lässt, kann er der Militärpflicht entgehen oder sich andere Vergünstigungen erschleichen.",01,SVP
161,"All diese schädlichen Entwicklungen gipfeln in der sogenannten Cancel Culture, also dem Löschen, Sperren und Wegradieren unliebsamer Äusserungen. Das neudeutsche «Deplatforming» verschleiert nur unzureichend, worum es dabei geht: um die soziale Ausgrenzung von Andersdenkenden. Auf den sozialen Medien ist es Alltag. Und nun wird es gar Teil der offiziellen Politik. Linke Städte wie Zürich setzen zum Bildersturm an, schleifen Denkmäler und übermalen Inschri!en, die dem gerade angesagten Wertekanon der urbanen Spiesserklientel widersprechen. Weisse Musiker werden von der Bühne gejagt, weil sie die «falsche» Frisur tragen. Bücher wie «Winnetou» kommen auf den Index, das Schweizer Radio und Fernsehen zeigt die entsprechenden Filme nicht mehr. Der absurde Vorwurf lautet, das sei «kulturelle Aneignung». In Tat und Wahrheit führt diese gefährliche Intoleranz von links zu gnadenlosen Säuberungen und zu einer Vernichtung der hier gewachsenen Kultur und Identität.",01,SVP
162,"Kultur- und Sportvereine sind mit ihrem Facettenreichtum ein wunderbarer Ausdruck der Vielfalt unserer Gesellschaft. Sie tragen zur Bildung der schweizerischen Identität und zur gesunden und gebildeten Entwicklung der Jugend bei. Die Rahmenbedingungen für Sportund Kulturvereine sollen durch unbürokratische und günstige Bedingungen für die Nutzung von Infrastrukturen verbessert werden. Dabei soll in erster Linie die Eigeninitiative im Vordergrund stehen.",01,SVP
163,"In der Schweiz sind die Sportvereine der Schmelztiegel des Freizeitsports. Tausende von Vereinen und Verbänden mit Millionen von Mitgliedern leisten einen bemerkenswerten Beitrag zum Wohlbefinden der Gesellschaft. Sie sind unverzichtbar für die Vermittlung von Werten wie dem Wunsch, seine Ziele mit Respekt vor seinen Gegnern zu erreichen. Während linke Politiker und Sozialarbeiter über Integration, Toleranz und Beschäftigungsprogramme diskutieren, leisten Tausende von Sporttrainern und Komiteemitgliedern einen konkreten Beitrag. Sie tun dies häu’g auf freiwilliger Basis. Einige Vereine betreiben ihre Einrichtungen ohne staatliche Unterstützung, während andere die vorhandene Infrastruktur in den Schulen intelligent nutzen. Die SVP begrüsst dies: Sport reisst soziale Schranken ein, denn Talent und Anstrengung sind universelle Eigenschaften, die nicht von der Herkunft abhängen.",01,SVP
164,"In Sportstunden unter der Leitung von entsprechend qualifizierten Lehrkräften lernen Kinder und Jugendliche, Freude an Bewegung und Spiel zu haben und ihre Ausdauer zu trainieren. Der Schulsport bietet Abwechslung zum Unterricht im Klassenzimmer, wo die Schüler vor allem sitzen und mit dem Kopf arbeiten. Der Breiten- und Leistungssport bietet einen wertvollen Ausgleich zum Berufsalltag. Abgesehen vom Schulsport und der Bereitstellung von Infrastruktur ist der Sport jedoch keine vorrangige Aufgabe des Staates.",01,SVP
165,"Die Leistungen von Spitzen- und Leistungssportlern motivieren Jugendliche und breite Bevölkerungsschichten, sich ebenfalls sportlich zu betätigen. Junge Talente sollen durch ein Ausbildungsangebot gefördert werden, welches die schulische oder berufliche Ausbildung mit professionellem Sporttraining verbindet. Die SVP setzt sich für Fairplay ein und bekämpft Manipulationen von sportlichen Wettkämpfen, Doping und Gewalt entschieden.",01,SVP
166,"In der Kultur sind die Bereitschaft zur Anstrengung und die Freude verbindende Elemente. Genau das ist es, was unsere Gesellschaft braucht. Amateurtheater und -orchester, Gesangsvereine, Musikvereine, Volksmusikgruppen bis hin zu Guggenmusikformationen und Rockbands – all diese Kreise streben nicht in erster Linie nach dem Lob der Kunstkritiker. Sie suchen das, was die Seele der Kultur ausmacht, nämlich die Freude daran, gemeinsam etwas zu schaffen, um sich selbst und dem Publikum Freude zu bereiten. Diese Form der Kultur braucht keine Subventionen; sie braucht Anerkennung und faire Bedingungen. Damit sprechen wir den Kern unserer Milizkultur an. Zu Recht gelten die zahlreichen und vielfältigen Vereine in der Schweiz – ein weltweit fast einzigartiges Phänomen als Schulen der Demokratie, indem die Mitglieder individuelle und kollektive Verantwortung mit demokratischer Beteiligung übernehmen. Das ist es, was wir unterstützen müssen.",01,SVP
167,"Für die SVP ist Kultur grundsätzlich weder Sache des Bundes, der Kantone noch der Gemeinden. Kultur ist Sache der Kultur. Die Rolle des Staates kann nur eine subsidiäre sein, welche die individuelle Initiative und die private Kulturförderung ergänzt. Einem Projekt staatliche Unterstützung zu gewähren, bedeutet immer auch, ein anderes Projekt zu diskriminieren. Deshalb kämpft die SVP einerseits gegen die Aufblähung der Kulturbürokratie und andererseits gegen ideologisch motivierte, einseitige Fördermassnahmen, welche die aktuelle Kulturpolitik prägen. Dasselbe gilt für unverhältnismässige Veranstaltungen, die nicht auf eine Nachfrage der Bevölkerung reagieren.",01,SVP
168,"Je mehr sich die staatliche Kultur ausbreitet, desto mehr verschwindet die gelebte Volkskultur. Die staatliche Kulturförderung ermöglicht es den politischen Entscheidungsträgern allzu o!, die Kulturform zu unterstützen, die am besten zu ihrer Politik passt. Dies birgt ein erhebliches Risiko der Günstlingswirtschaft und des Betrugs. Die Kulturpolitik funktioniert wie eine Giesskanne, indem sie alles und jeden unterstützt. Kultur ist ohnehin in erster Linie eine Geschmacksfrage. Das bedeutet, dass der Staat dort nichts zu suchen hat. Er soll keine Kulturbotschaften vorschlagen, die ständig Ausgabenerhöhungen vorsehen, um zu unverantwortlichen Budgets zu gelangen. In dieser Hinsicht müssen Landessaustellungen nach privaten Finanzierungsquellen suchen, die dem Interesse der Bürger an dem Projekt entsprechen und wieder eine überschaubare Grösse erreichen.",01,SVP
